"caseid","xsa","xsb","xsb2","xsbc","xsbc2","xsc","za","zb","zc","zd","ze","zf","zg","school"
369,4.0,22.0,126.0,6.0,14.0,11.411999542160471,1.0,9.35047365230449,10.02570518104058,2.0,-2.13526582717896,4.0,4.0,0.0
370,4.0,38.0,366.0,54.0,734.0,11.759785557802916,1.0,9.364236839744123,10.373491196683027,3.0,0.585481464862823,4.0,8.0,1.0
371,4.0,38.0,366.0,54.0,734.0,11.84939770159144,1.0,9.33070282679976,10.46310334047155,2.0,1.1408165693283099,4.0,4.0,1.0
372,4.0,22.0,126.0,6.0,14.0,11.354539174815734,1.0,9.339356418969794,9.968244813695843,5.0,0.792925953865051,2.0,4.0,0.0
373,4.0,38.0,366.0,54.0,734.0,11.735652898835792,1.0,9.33370137334602,10.3493585377159,1.0,0.796005010604858,4.0,4.0,1.0
374,4.0,38.0,366.0,54.0,734.0,11.877568552067185,1.0,9.339356418969794,10.491274190947294,3.0,0.345564097166061,4.0,4.0,1.0
375,4.0,22.0,126.0,6.0,14.0,10.968198281307226,1.0,9.35047365230449,9.581903920187335,3.0,-0.745632171630859,2.0,2.0,0.0
376,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.339356418969794,10.237144816183726,5.0,0.681556105613708,4.0,4.0,0.0
377,4.0,22.0,126.0,6.0,14.0,11.06663837724297,1.0,9.35047365230449,9.68034401612308,10.0,-2.11862778663635,4.0,4.0,0.0
378,4.0,22.0,126.0,6.0,14.0,11.19925527737976,1.0,9.339356418969794,9.81296091625987,1.0,1.19596719741821,4.0,4.0,0.0
379,4.0,22.0,126.0,6.0,14.0,11.41329086290456,1.0,9.303449248966647,10.02699650178467,1.0,-0.514701664447784,3.0,2.0,0.0
380,4.0,22.0,126.0,6.0,14.0,11.46373521877594,1.0,9.31183489303126,10.077440857656049,12.0,-2.02813410758972,2.0,1.0,0.0
381,4.0,38.0,366.0,54.0,734.0,11.184421404620931,1.0,9.300422813110352,9.79812704350104,1.0,1.17321586608887,6.0,2.0,1.0
382,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.350189921567019,10.237144816183726,1.0,-1.65064549446106,4.0,4.0,0.0
383,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.300422813110352,10.23995977212744,3.0,-2.206627368927,4.0,4.0,0.0
384,4.0,22.0,126.0,6.0,14.0,11.728036813823486,1.0,9.350189921567019,10.341742452703595,2.0,0.509343385696411,3.0,4.0,0.0
385,4.0,38.0,366.0,54.0,734.0,11.217211228512106,1.0,9.295152719794192,9.830916867392215,2.0,0.30606997013092,4.0,4.0,1.0
386,4.0,38.0,366.0,54.0,734.0,11.385092115134762,1.0,9.303449248966647,9.998797754014872,2.0,1.58061599731445,4.0,5.0,1.0
387,4.0,38.0,366.0,54.0,734.0,11.597266623922446,1.0,9.348570953835903,10.210972262802555,2.0,1.06065988540649,8.0,8.0,1.0
388,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.503505185022751,10.308952660644293,1.0,-0.838026225566864,3.0,1.0,0.0
389,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.417032785404908,10.596634733096073,1.0,1.3013052940368701,4.0,6.0,1.0
390,4.0,38.0,366.0,54.0,734.0,11.759785557802916,1.0,9.396938051531269,10.373491196683027,1.0,0.785290420055389,4.0,7.0,1.0
391,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.398612071795585,9.998797754014872,2.0,-0.417540818452835,1.0,1.0,0.0
392,4.0,22.0,126.0,6.0,14.0,11.50690739840125,1.0,9.413367512476329,10.120613037281359,2.0,0.058003593236208,3.0,1.0,0.0
393,4.0,22.0,126.0,6.0,14.0,12.031719269738662,1.0,9.503505185022751,10.645424908618772,2.0,0.258711516857147,3.0,4.0,0.0
394,4.0,22.0,126.0,6.0,14.0,11.13464741247391,1.0,9.36325876722708,9.74835305135402,5.0,-0.712531328201294,4.0,4.0,0.0
395,4.0,22.0,126.0,6.0,14.0,11.589886523766994,1.0,9.362842374368874,10.203592162647103,3.0,-1.96821200847626,3.0,3.0,0.0
396,4.0,22.0,126.0,6.0,14.0,10.762149177635136,1.0,9.36325876722708,9.375854816515245,2.0,-2.87835049629211,3.0,3.0,0.0
397,4.0,22.0,126.0,6.0,14.0,11.551175352577857,1.0,9.36325876722708,10.164880991457967,2.0,-3.10217070579529,4.0,3.0,0.0
398,4.0,22.0,126.0,6.0,14.0,11.534686936222547,1.0,9.352689530198017,10.148392575102656,2.0,0.60714328289032,3.0,3.0,0.0
399,4.0,38.0,366.0,54.0,734.0,12.194222687717085,1.0,9.369931752300841,10.807928326597194,1.0,1.47900867462158,4.0,4.0,1.0
400,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.360479401697269,10.596634733096073,2.0,1.04886138439178,6.0,6.0,0.0
401,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.352689530198017,10.596634733096073,6.0,-0.0142022389918566,4.0,4.0,0.0
402,4.0,22.0,126.0,6.0,14.0,11.759785557802916,1.0,9.352689530198017,10.373491196683027,3.0,-1.60436415672302,3.0,4.0,0.0
403,4.0,38.0,366.0,54.0,734.0,11.589886523766994,1.0,9.45167665927811,10.203592162647103,4.0,1.19762229919434,4.0,4.0,1.0
404,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.362842374368874,10.23995977212744,0.0,-1.7903180122375502,2.0,4.0,0.0
405,4.0,22.0,126.0,6.0,14.0,11.429543835299125,1.0,9.402004543249769,10.043249474179234,3.0,0.756507217884064,4.0,3.0,0.0
406,4.0,38.0,366.0,54.0,734.0,11.385092115134762,1.0,9.418035598716111,9.998797754014872,3.0,1.3835252523422201,8.0,8.0,1.0
407,4.0,22.0,126.0,6.0,14.0,12.100712129872347,1.0,9.385930987870179,10.714417768752456,0.0,-0.770451307296753,4.0,4.0,0.0
408,4.0,22.0,126.0,6.0,14.0,12.206072645530174,1.0,9.419479915951499,10.819778284410283,6.0,0.751923680305481,4.0,5.0,0.0
409,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.419479915951499,10.596634733096073,2.0,0.67143589258194,4.0,5.0,1.0
410,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.419479915951499,10.308952660644293,1.0,1.50672399997711,6.0,6.0,1.0
411,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.341017690199195,10.596634733096073,5.0,0.282645285129547,6.0,7.0,1.0
412,4.0,38.0,366.0,54.0,734.0,12.736700896592344,1.0,9.369913459638363,11.350406535472453,2.0,1.08731579780579,7.0,7.0,1.0
413,4.0,38.0,366.0,54.0,734.0,11.930529792056104,1.0,9.385051821172574,10.544235430936213,2.0,1.11889898777008,7.0,7.0,1.0
414,4.0,38.0,366.0,54.0,734.0,12.437184396768934,1.0,9.385051821172574,11.050890035649044,2.0,0.966820001602173,8.0,8.0,1.0
415,4.0,38.0,366.0,54.0,734.0,11.877887187473373,1.0,9.210340371976184,10.491592826353482,2.0,1.57075715065002,7.0,6.0,1.0
416,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.423722078057285,10.308952660644293,1.0,0.667297601699829,3.0,2.0,1.0
417,4.0,22.0,126.0,6.0,14.0,12.736712677205684,1.0,9.454003003496032,11.350418316085793,6.0,-0.277288109064102,4.0,4.0,0.0
418,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.373170700664193,10.308952660644293,6.0,-1.05827724933624,4.0,6.0,0.0
419,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.400997916802787,10.237144816183726,5.0,-0.187459364533424,4.0,4.0,0.0
420,4.0,38.0,366.0,54.0,734.0,11.892975599708302,1.0,9.383138420488933,10.506681238588412,3.0,0.751923680305481,6.0,7.0,1.0
421,4.0,22.0,126.0,6.0,14.0,11.930529792056104,1.0,9.395048457589155,10.544235430936213,3.0,-2.89111042022705,7.0,7.0,0.0
422,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.439639479441217,10.596634733096073,5.0,0.287382692098618,4.0,7.0,1.0
423,4.0,38.0,366.0,54.0,734.0,12.337100874474322,1.0,9.325586856825451,10.950806513354431,1.0,1.58680319786072,7.0,4.0,1.0
424,4.0,38.0,366.0,54.0,734.0,12.542544882151386,1.0,9.382410389038707,11.156250521031495,3.0,1.08812284469604,5.0,8.0,1.0
425,4.0,38.0,366.0,54.0,734.0,12.388394202324129,1.0,9.382410389038707,11.002099841204238,1.0,1.4386343955993701,4.0,4.0,1.0
426,4.0,22.0,126.0,6.0,14.0,12.371587100171718,1.0,9.527170694439542,10.985292739051827,4.0,0.449481159448624,3.0,3.0,0.0
427,4.0,22.0,126.0,6.0,14.0,12.371587100171718,1.0,9.42362209855691,10.985292739051827,4.0,0.39650160074234,3.0,3.0,0.0
428,4.0,38.0,366.0,54.0,734.0,11.552146187293456,1.0,9.358638241260532,10.165851826173565,2.0,1.04290819168091,4.0,4.0,1.0
429,4.0,38.0,366.0,54.0,734.0,11.838262412535114,1.0,9.344711007089787,10.451968051415223,4.0,0.140920579433441,6.0,6.0,1.0
430,4.0,38.0,366.0,54.0,734.0,12.245293322003674,1.0,9.358638241260532,10.858998960883783,5.0,0.0658537074923515,4.0,4.0,1.0
431,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.33695095791938,10.596634733096073,3.0,0.109665416181087,4.0,4.0,1.0
432,4.0,22.0,126.0,6.0,14.0,12.13565019965223,1.0,9.630491304259012,10.74935583853234,6.0,0.438632786273956,4.0,6.0,0.0
433,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.555205855895135,10.404262825999005,4.0,0.412082195281982,3.0,3.0,0.0
434,4.0,22.0,126.0,6.0,14.0,11.459524690255083,1.0,9.603507682477401,10.073230329135193,1.0,0.357472002506256,4.0,4.0,0.0
435,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.495954231347143,10.46310334047155,2.0,-1.93678569793701,4.0,2.0,0.0
436,4.0,22.0,126.0,6.0,14.0,11.744037216208989,1.0,9.494483930609393,10.357742855089098,2.0,1.17036986351013,2.0,2.0,0.0
437,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.486666835615242,10.237144816183726,5.0,-1.38553905487061,4.0,4.0,0.0
438,4.0,38.0,366.0,54.0,734.0,11.84939770159144,1.0,9.41079976155025,10.46310334047155,1.0,1.32077014446259,7.0,7.0,1.0
439,4.0,38.0,366.0,54.0,734.0,12.100712129872347,1.0,9.435044299279737,10.714417768752456,2.0,0.934801936149597,4.0,7.0,1.0
440,4.0,38.0,366.0,54.0,734.0,11.623439177303617,1.0,9.494483930609393,10.237144816183726,3.0,-1.01942849159241,4.0,4.0,1.0
441,4.0,22.0,126.0,6.0,14.0,12.038836730663359,1.0,9.486666835615242,10.652542369543468,2.0,-0.877723455429077,4.0,4.0,0.0
442,4.0,22.0,126.0,6.0,14.0,11.81451047644926,1.0,9.444716586233458,10.42821611532937,3.0,1.48866558074951,3.0,3.0,0.0
443,4.0,22.0,126.0,6.0,14.0,11.177988989991494,1.0,9.552125300013918,9.791694628871603,2.0,-1.4543616771698,1.0,1.0,0.0
444,4.0,22.0,126.0,6.0,14.0,11.495808742513914,1.0,9.51589380304375,10.109514381394023,3.0,0.247137635946274,3.0,3.0,0.0
445,4.0,22.0,126.0,6.0,14.0,10.93310697397476,1.0,9.513737854851634,9.54681261285487,3.0,0.730785012245178,5.0,5.0,0.0
446,4.0,22.0,126.0,6.0,14.0,11.184421404620931,1.0,9.501125842215933,9.79812704350104,6.0,-1.58723592758179,1.0,1.0,0.0
447,4.0,22.0,126.0,6.0,14.0,11.661345461867171,1.0,9.494483930609393,10.27505110074728,5.0,-1.7238403558731101,4.0,4.0,0.0
448,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.513737854851634,10.596634733096073,2.0,-0.00951757282018661,4.0,4.0,0.0
449,4.0,38.0,366.0,54.0,734.0,11.944849844937803,1.0,9.579345130940817,10.558555483817912,1.0,1.28720188140869,6.0,8.0,1.0
450,4.0,38.0,366.0,54.0,734.0,11.820410192767433,1.0,9.490729911062475,10.434115831647542,2.0,1.10864651203156,4.0,4.0,1.0
451,4.0,22.0,126.0,6.0,14.0,11.06663837724297,1.0,9.350000688451274,9.68034401612308,4.0,-0.414842367172241,4.0,4.0,0.0
452,4.0,38.0,366.0,54.0,734.0,11.551175352577857,1.0,9.356576950211604,10.164880991457967,1.0,0.695090591907501,4.0,3.0,1.0
453,4.0,38.0,366.0,54.0,734.0,11.982929094215963,1.0,9.356576950211604,10.596634733096073,1.0,1.26276028156281,7.0,8.0,1.0
454,4.0,38.0,366.0,54.0,734.0,11.892975599708302,1.0,9.442304777731092,10.506681238588412,3.0,1.36610877513885,6.0,7.0,1.0
455,4.0,38.0,366.0,54.0,734.0,11.980539074369293,1.0,9.366905919442852,10.594244713249402,2.0,1.6172639131546,7.0,8.0,1.0
456,4.0,38.0,366.0,54.0,734.0,12.736712677205684,1.0,9.267548576185819,11.350418316085793,3.0,1.28846776485443,4.0,8.0,1.0
457,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.432340637026373,10.237144816183726,4.0,0.783240973949432,4.0,4.0,0.0
458,4.0,22.0,126.0,6.0,14.0,11.759785557802916,1.0,9.439841155614461,10.373491196683027,2.0,0.656733632087708,4.0,4.0,0.0
459,4.0,22.0,126.0,6.0,14.0,12.055249744706353,1.0,9.4904913551152,10.668955383586463,4.0,0.586369454860687,4.0,4.0,0.0
460,4.0,22.0,126.0,6.0,14.0,11.41329086290456,1.0,9.4904913551152,10.02699650178467,4.0,-0.894836962223053,3.0,2.0,0.0
461,4.0,22.0,126.0,6.0,14.0,11.41329086290456,1.0,9.416672917531319,10.02699650178467,4.0,-0.818184614181519,3.0,2.0,0.0
462,4.0,22.0,126.0,6.0,14.0,11.551175352577857,1.0,9.486666835615242,10.164880991457967,3.0,0.103657960891724,4.0,3.0,0.0
463,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.495954231347143,10.237144816183726,6.0,0.0573559142649174,4.0,4.0,0.0
464,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.495954231347143,10.237144816183726,6.0,0.492408961057663,4.0,4.0,0.0
465,4.0,22.0,126.0,6.0,14.0,11.917777045166604,1.0,9.486666835615242,10.531482684046713,5.0,0.07203309237957,4.0,7.0,0.0
466,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.494483930609393,10.46310334047155,5.0,0.844968795776367,4.0,7.0,0.0
467,4.0,38.0,366.0,54.0,734.0,12.100712129872347,1.0,9.60064580585468,10.714417768752456,1.0,0.956310987472534,6.0,7.0,1.0
468,4.0,38.0,366.0,54.0,734.0,11.512925464970229,1.0,9.382786949256733,10.126631103850338,1.0,1.39074850082397,3.0,7.0,1.0
469,4.0,38.0,366.0,54.0,734.0,11.930529792056104,1.0,9.494483930609393,10.544235430936213,1.0,0.299601763486862,7.0,7.0,1.0
470,4.0,22.0,126.0,6.0,14.0,11.918390573078392,1.0,9.486666835615242,10.532096211958502,4.0,0.0545118488371372,4.0,2.0,0.0
471,4.0,22.0,126.0,6.0,14.0,11.918390573078392,1.0,9.501125842215933,10.532096211958502,4.0,0.554040491580963,4.0,3.0,0.0
472,4.0,38.0,366.0,54.0,734.0,11.904967565633743,1.0,9.513737854851634,10.518673204513853,3.0,1.24087035655975,4.0,4.0,1.0
473,4.0,22.0,126.0,6.0,14.0,11.552146187293456,1.0,9.501125842215933,10.165851826173565,1.0,-0.527608811855316,4.0,2.0,0.0
474,4.0,22.0,126.0,6.0,14.0,11.83500897796071,1.0,9.495954231347143,10.44871461684082,1.0,0.808994650840759,6.0,6.0,0.0
475,4.0,38.0,366.0,54.0,734.0,12.736712677205684,1.0,9.386435908418974,11.350418316085793,2.0,1.40741741657257,8.0,8.0,1.0
476,4.0,38.0,366.0,54.0,734.0,11.552146187293456,1.0,9.444267182456983,10.165851826173565,2.0,1.30759370326996,4.0,3.0,1.0
477,4.0,38.0,366.0,54.0,734.0,11.753966520443834,1.0,9.444267182456983,10.367672159323943,2.0,0.769893288612366,4.0,6.0,1.0
478,4.0,38.0,366.0,54.0,734.0,11.904967565633743,1.0,9.41079976155025,10.518673204513853,2.0,1.2737183570861799,4.0,4.0,1.0
479,4.0,38.0,366.0,54.0,734.0,11.904967565633743,1.0,9.444267182456983,10.518673204513853,2.0,1.23707032203674,4.0,4.0,1.0
480,4.0,22.0,126.0,6.0,14.0,11.728036813823486,1.0,9.438839932723974,10.341742452703595,2.0,-1.97897040843964,4.0,4.0,0.0
481,4.0,22.0,126.0,6.0,14.0,11.877568552067185,1.0,9.428670188421407,10.491274190947294,3.0,-1.8165192604064901,5.0,6.0,0.0
482,4.0,38.0,366.0,54.0,734.0,11.84939770159144,1.0,9.41335712508072,10.46310334047155,2.0,0.322844505310059,4.0,7.0,1.0
483,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.439897988157743,10.46310334047155,5.0,-0.419328451156616,4.0,3.0,0.0
484,4.0,22.0,126.0,6.0,14.0,12.388394202324129,1.0,9.443752069894067,11.002099841204238,2.0,0.94869863986969,4.0,4.0,0.0
485,4.0,38.0,366.0,54.0,734.0,11.84939770159144,1.0,9.439897988157743,10.46310334047155,1.0,0.497848659753799,4.0,4.0,1.0
486,4.0,22.0,126.0,6.0,14.0,12.206072645530174,1.0,9.438839932723974,10.819778284410283,9.0,0.592292249202728,4.0,4.0,0.0
487,4.0,22.0,126.0,6.0,14.0,11.512925464970229,1.0,9.512467462407862,10.126631103850338,3.0,0.739187717437744,4.0,8.0,0.0
488,4.0,22.0,126.0,6.0,14.0,11.551175352577857,1.0,9.387203143433732,10.164880991457967,4.0,-0.198247447609901,4.0,3.0,0.0
489,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.402512444303666,10.237144816183726,4.0,0.916867792606354,4.0,4.0,0.0
490,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.399364388059407,10.237144816183726,4.0,-1.35890603065491,4.0,4.0,0.0
491,4.0,38.0,366.0,54.0,734.0,11.661345461867171,1.0,9.387203143433732,10.27505110074728,3.0,1.17078673839569,4.0,4.0,1.0
492,4.0,38.0,366.0,54.0,734.0,12.283033704326938,1.0,9.400176124763616,10.896739343207047,4.0,0.285990208387375,7.0,8.0,1.0
493,4.0,38.0,366.0,54.0,734.0,12.388394202324129,1.0,9.381680320603468,11.002099841204238,6.0,1.46976435184479,7.0,7.0,1.0
494,4.0,22.0,126.0,6.0,14.0,11.918390573078392,1.0,9.376624581868246,10.532096211958502,1.0,-1.48947966098785,4.0,2.0,0.0
495,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.481386663168426,10.46310334047155,4.0,0.335187643766403,6.0,4.0,0.0
496,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.376651294633973,10.308952660644293,2.0,-1.66180098056793,4.0,4.0,0.0
497,4.0,38.0,366.0,54.0,734.0,11.820410192767433,1.0,9.379231281934205,10.434115831647542,5.0,-0.224126249551773,7.0,5.0,1.0
498,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.410967737986828,10.308952660644293,3.0,1.14456558227539,4.0,7.0,1.0
499,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.376651294633973,10.308952660644293,3.0,0.530178606510162,4.0,7.0,1.0
500,4.0,22.0,126.0,6.0,14.0,11.589886523766994,1.0,9.38055235589543,10.203592162647103,3.0,-1.49871933460236,4.0,4.0,0.0
501,4.0,22.0,126.0,6.0,14.0,12.078239295694704,1.0,9.467429108587732,10.691944934574813,2.0,-0.104942090809345,4.0,4.0,0.0
502,4.0,22.0,126.0,6.0,14.0,12.078239295694704,1.0,9.376651294633973,10.691944934574813,2.0,-1.16586554050446,4.0,4.0,0.0
503,4.0,22.0,126.0,6.0,14.0,11.2753279596853,1.0,9.416120197297044,9.88903359856541,6.0,-0.0807195901870728,4.0,2.0,0.0
504,4.0,22.0,126.0,6.0,14.0,11.544424148663452,1.0,9.444306546960128,10.158129787543562,3.0,0.180034130811691,3.0,3.0,0.0
505,4.0,22.0,126.0,6.0,14.0,12.056179532911381,1.0,9.444306546960128,10.66988517179149,3.0,-0.00243138521909714,4.0,4.0,0.0
506,4.0,22.0,126.0,6.0,14.0,11.552146187293456,1.0,9.444306546960128,10.165851826173565,3.0,-0.297371655702591,3.0,3.0,0.0
507,4.0,22.0,126.0,6.0,14.0,11.589886523766994,1.0,9.52925399346568,10.203592162647103,5.0,0.37861955165863,4.0,4.0,0.0
508,4.0,22.0,126.0,6.0,14.0,11.790557187118896,1.0,9.4481413346466,10.404262825999005,2.0,-1.48849809169769,3.0,4.0,0.0
509,4.0,38.0,366.0,54.0,734.0,10.89866340535361,1.0,9.481985922768157,9.512369044233719,1.0,1.42939019203186,7.0,8.0,1.0
510,4.0,22.0,126.0,6.0,14.0,11.695247021764184,1.0,9.397364170159053,10.308952660644293,3.0,-1.27989721298218,4.0,4.0,0.0
511,4.0,38.0,366.0,54.0,734.0,11.977916557184754,1.0,9.4481413346466,10.591622196064863,6.0,-1.03153467178345,4.0,4.0,1.0
512,4.0,22.0,126.0,6.0,14.0,12.185869957675395,1.0,9.51640789846309,10.799575596555504,6.0,-0.309870183467865,4.0,3.0,0.0
513,4.0,38.0,366.0,54.0,734.0,12.078239295694704,1.0,9.4481413346466,10.691944934574813,2.0,1.30958735942841,6.0,7.0,1.0
514,4.0,22.0,126.0,6.0,14.0,11.52485402452711,1.0,9.397095404030486,10.13855966340722,6.0,0.280445635318756,3.0,3.0,0.0
515,4.0,22.0,126.0,6.0,14.0,11.385092115134762,1.0,9.389916488914539,9.998797754014872,8.0,0.741337180137634,3.0,3.0,0.0
516,4.0,22.0,126.0,6.0,14.0,11.348050824029226,1.0,9.397095404030486,9.961756462909335,4.0,0.765229284763336,3.0,5.0,0.0
517,4.0,22.0,126.0,6.0,14.0,11.472103460515864,1.0,9.365915749739901,10.085809099395973,4.0,-2.9057035446167,4.0,3.0,0.0
518,4.0,22.0,126.0,6.0,14.0,11.759785557802916,1.0,9.46068647798524,10.373491196683027,9.0,-1.6082775592804,3.0,2.0,0.0
519,4.0,22.0,126.0,6.0,14.0,11.759785557802916,1.0,9.397095404030486,10.373491196683027,9.0,-1.64516663551331,3.0,2.0,0.0
520,4.0,22.0,126.0,6.0,14.0,11.749861477235429,1.0,9.397629997461712,10.36356711611554,4.0,0.670529544353485,4.0,4.0,0.0
521,4.0,22.0,126.0,6.0,14.0,11.749861477235429,1.0,9.396017995322357,10.36356711611554,4.0,-1.55215585231781,4.0,4.0,0.0
522,4.0,22.0,126.0,6.0,14.0,11.982929094215963,1.0,9.46178882556455,10.596634733096073,4.0,-0.55464631319046,4.0,4.0,0.0
523,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.475478943231321,10.23995977212744,1.0,0.615226745605469,4.0,5.0,0.0
524,4.0,38.0,366.0,54.0,734.0,10.778956292373556,1.0,9.392933554946133,9.392661931253665,3.0,0.124084539711475,4.0,4.0,1.0
525,4.0,38.0,366.0,54.0,734.0,12.122691015859072,1.0,9.40562766302976,10.736396654739181,1.0,0.908694803714752,4.0,6.0,1.0
526,4.0,38.0,366.0,54.0,734.0,12.122691015859072,1.0,9.390755100293672,10.736396654739181,1.0,1.65422356128693,4.0,6.0,1.0
527,4.0,22.0,126.0,6.0,14.0,12.024550787202694,1.0,9.475478943231321,10.638256426082805,2.0,0.142533361911774,4.0,4.0,0.0
528,4.0,22.0,126.0,6.0,14.0,11.728036813823486,1.0,9.397629997461712,10.341742452703595,6.0,0.552225530147552,4.0,4.0,0.0
529,4.0,22.0,126.0,6.0,14.0,11.728036813823486,1.0,9.395989715694459,10.341742452703595,6.0,0.200787052512169,4.0,4.0,0.0
530,4.0,22.0,126.0,6.0,14.0,11.728036813823486,1.0,9.396017995322357,10.341742452703595,6.0,0.179773449897766,4.0,4.0,0.0
531,4.0,22.0,126.0,6.0,14.0,11.69083095229737,1.0,9.397629997461712,10.304536591177479,8.0,-0.417201399803162,4.0,5.0,0.0
532,4.0,22.0,126.0,6.0,14.0,11.623439177303617,1.0,9.371673648841696,10.237144816183726,8.0,-0.873350739479065,4.0,4.0,0.0
533,4.0,22.0,126.0,6.0,14.0,12.122691015859072,1.0,9.475478943231321,10.736396654739181,1.0,-1.57928431034088,4.0,4.0,0.0
534,4.0,22.0,126.0,6.0,14.0,11.84939770159144,1.0,9.46178882556455,10.46310334047155,4.0,0.798435032367706,4.0,2.0,0.0
535,4.0,22.0,126.0,6.0,14.0,11.572033425331465,1.0,9.393180282788745,10.185739064211575,3.0,0.0552671775221825,3.0,4.0,0.0
536,4.0,22.0,126.0,6.0,14.0,11.495808742513914,1.0,9.395989715694459,10.109514381394023,3.0,-0.98304146528244,3.0,3.0,0.0
537,4.0,22.0,126.0,6.0,14.0,11.877568552067185,1.0,9.395989715694459,10.491274190947294,4.0,0.592969715595245,5.0,4.0,0.0
538,4.0,22.0,126.0,6.0,14.0,11.51492346572936,1.0,9.396017995322357,10.12862910460947,3.0,1.02212715148926,4.0,3.0,0.0
539,4.0,22.0,126.0,6.0,14.0,11.62625413324733,1.0,9.406184361727933,10.23995977212744,2.0,-0.548421204090118,4.0,3.0,0.0
540,4.0,22.0,126.0,6.0,14.0,11.852250767856829,1.0,9.393180282788745,10.465956406736938,1.0,-2.0292854309082,4.0,3.0,0.0
541,4.0,22.0,126.0,6.0,14.0,11.852250767856829,1.0,9.397629997461712,10.465956406736938,1.0,-2.5979492664337203,4.0,3.0,0.0
542,4.0,38.0,366.0,54.0,734.0,11.608235644774552,1.0,9.395989715694459,10.221941283654663,0.0,1.32319974899292,4.0,3.0,1.0
543,4.0,22.0,126.0,6.0,14.0,11.127262977145932,1.0,9.475478943231321,9.740968616026041,4.0,0.375872790813446,3.0,3.0,0.0
544,4.0,22.0,126.0,6.0,14.0,11.52089362705056,1.0,9.428821788190021,10.13459926593067,3.0,-2.85802841186523,3.0,3.0,0.0
545,4.0,22.0,126.0,6.0,14.0,11.512925464970229,1.0,9.555322119990468,10.126631103850338,6.0,0.163785383105278,4.0,4.0,0.0
546,4.0,38.0,366.0,54.0,734.0,11.892975599708302,1.0,9.464734477647973,10.506681238588412,3.0,1.54984354972839,6.0,7.0,1.0
547,4.0,38.0,366.0,54.0,734.0,11.930529792056104,1.0,9.45110376669207,10.544235430936213,2.0,0.900123953819275,7.0,7.0,1.0
548,4.0,38.0,366.0,54.0,734.0,11.930529792056104,1.0,9.43330789528235,10.544235430936213,2.0,-0.3628771007061,7.0,7.0,1.0
549,4.0,38.0,366.0,54.0,734.0,12.16525064107581,1.0,9.44134095910783,10.778956279955919,5.0,1.25743401050568,4.0,7.0,1.0
550,4.0,38.0,366.0,54.0,734.0,12.542544882151386,1.0,9.555322119990468,11.156250521031495,7.0,0.542366683483124,7.0,7.0,1.0
551,4.0,22.0,126.0,6.0,14.0,12.100712129872347,1.0,9.397629997461712,10.714417768752456,7.0,1.10898554325104,4.0,4.0,0.0
552,4.0,38.0,366.0,54.0,734.0,11.980539074369293,1.0,9.406184361727933,10.594244713249402,4.0,0.604015529155731,7.0,8.0,1.0
553,4.0,22.0,126.0,6.0,14.0,11.293973100040525,1.0,9.393180282788745,9.907678738920634,2.0,0.413039416074753,1.0,1.0,0.0
554,4.0,38.0,366.0,54.0,734.0,11.695247021764184,1.0,9.395208683980034,10.308952660644293,2.0,1.24281299114227,4.0,4.0,1.0
555,4.0,22.0,126.0,6.0,14.0,11.127262977145932,1.0,9.395989715694459,9.740968616026041,3.0,0.357296973466873,4.0,4.0,0.0
